4ZOH,B,2.20,2,	d1n62c1	37.963	108	67	0	171	278	1	108	4.07e-16	67.8
5UXY,A,1.80,1,	d2dt8a_	23.558	208	147	6	6	207	5	206	4.02e-11	56.6
5ZT8,A,2.00,1,	d1lfpa_	23.288	146	71	3	35	177	127	234	0.007	31.6
5EFQ,B,2.00,2,	d2i53a1	100.000	144	0	0	15	158	1	144	2.47e-108	305
6HXP,A,1.45,1,	d1ioma_	32.889	225	139	8	30	245	148	369	9.66e-21	85.1
5JQN,A,1.19,1,	d2w1va_	26.950	282	171	10	2	262	2	269	1.28e-14	66.6
6FIE,B,1.51,1,	d2pvba_	35.135	74	43	2	101	174	37	105	2.52e-04	34.3
5H69,A,2.20,1,	d3l51b_	29.730	148	98	3	59	205	16	158	3.33e-15	66.2
5VBB,A,1.94,1,	d3f0pa2	32.609	46	31	0	155	200	12	57	0.009	30.4
6NIF,A,2.00,1,	d2vfxa_	26.812	138	100	1	16	152	18	155	5.56e-13	60.8
6I2M,A,2.30,1,	d1r29a_	26.786	112	80	2	4	114	9	119	1.63e-10	52.4
5Z9Y,A,1.48,1,	d1xm3a_	49.393	247	120	1	4	250	1	242	6.86e-77	228
6MXV,A,1.78,1,	d1gmxa_	27.885	104	67	4	23	124	5	102	2.92e-06	40.0
6MXV,A,1.78,1,	d1gmxa_	28.049	82	57	1	161	242	17	96	1.25e-04	35.4
6MXV,A,1.78,1,	d2i1sa1	28.889	45	32	0	191	235	102	146	0.005	31.6
5JQR,A,1.81,1,	d3m5qa_	27.757	263	149	7	20	245	22	280	3.08e-17	74.7
5X0B,A,1.75,1,	d1vk1a_	87.069	232	30	0	11	242	1	232	3.24e-138	382
4Z9C,A,2.35,1,	d2z51a1	31.818	66	42	2	80	144	17	80	0.002	31.2
5CGZ,A,2.10,1,	d1q74a_	27.465	142	73	6	5	124	6	139	0.004	32.0
6CC0,A,2.50,1,	d1l3la2	25.000	116	77	2	27	137	26	136	1.12e-10	53.5
6FSW,A,1.90,1,	d2wbma1	49.573	234	117	1	1	233	1	234	1.83e-81	238
6FSW,A,1.90,1,	d2wbma2	54.667	75	34	0	89	163	1	75	3.18e-25	89.7
5EW0,A,1.30,1,	d4hl2a_	20.690	174	110	4	25	187	46	202	3.16e-06	41.2
6AGV,A,1.62,1,	d4gwba_	38.065	155	90	2	63	217	1	149	4.94e-31	107
5J4O,A,1.54,1,	d1u5pa1	51.818	110	53	0	11	120	1	110	1.60e-35	117
5J4O,A,1.54,1,	d1u5pa1	32.673	101	68	0	123	223	7	107	5.08e-14	61.2
5OK6,A,1.30,1,	d3lmna_	45.946	111	47	3	31	130	23	131	3.90e-25	91.3
5M43,A,1.65,1,	d3s4ea_	28.025	157	86	3	12	168	11	140	8.11e-15	64.3
4YBB,AB,2.10,2	d1vi6a_	26.009	223	110	6	5	224	10	180	2.60e-12	58.2
5EU0,A,1.60,1,	d2g03a1	35.897	39	24	1	136	174	75	112	3.41e-04	34.7
6MS8,A,1.90,1,	d4doia_	64.623	212	73	1	5	216	1	210	1.14e-99	284
6ES4,A,2.20,1,	d1l3ka1	30.263	76	49	2	144	215	8	83	1.63e-06	39.7
5INT,A,2.15,1,	d1u7za_	42.654	211	115	3	2	211	2	207	6.77e-44	141
5JSI,A,2.00,1,	d1m0ka_	23.786	206	134	7	19	209	19	216	3.78e-05	37.7
5N7E,B,1.65,2,	d1ntya1	20.732	164	113	5	16	178	4	151	2.38e-05	38.1
5H29,A,2.30,1,	d1s2xa_	26.531	147	87	4	32	170	1	134	0.008	30.8
5H29,A,2.30,1,	d1vpba_	31.373	51	35	0	155	205	110	160	0.008	31.2
4XZD,A,1.70,1,	d4jera_	98.907	183	0	1	14	196	1	181	2.40e-134	370
5ZIY,A,2.20,1,	d1io1a_	31.746	63	43	0	21	83	5	67	6.82e-04	34.3
6DT4,A,1.80,1,	d2zcwa2	27.083	96	61	2	44	139	24	110	2.06e-05	37.4
5ZKK,A,2.00,1,	d1e58a_	37.500	64	37	1	1	61	2	65	4.06e-10	52.4
5Y30,A,1.78,1,	d1ozna_	27.586	174	102	1	51	200	109	282	9.66e-19	77.0
5Y30,A,1.78,1,	d1ozna_	24.848	165	94	2	22	156	2	166	5.35e-11	55.5
5C17,A,1.24,1,	d3f0pa2	28.455	123	87	1	87	208	1	123	1.10e-15	65.9
5M4S,A,2.38,1,	d1nh2c_	51.111	45	22	0	165	209	5	49	6.11e-13	56.2
5M4S,A,2.38,1,	d1nh2b_	40.476	42	25	0	112	153	5	46	2.86e-08	43.5
5DIH,A,2.44,1,	d3cima_	29.070	86	60	1	21	105	2	87	0.001	32.0
6J67,A,2.05,1,	d3bqoa_	28.351	194	126	4	14	204	16	199	7.22e-21	81.3
4Z21,A,2.05,1,	d1r8se_	97.326	187	5	0	12	198	1	187	5.00e-138	379
5CS2,A,1.65,1,	d4egua_	32.222	90	49	5	50	132	34	118	5.36e-05	36.2
5LKQ,A,2.50,1,	d1z0wa_	30.000	160	97	5	48	198	29	182	2.04e-14	63.5
5H78,A,2.00,1,	d2izxa_	94.872	39	2	0	6	44	1	39	1.08e-22	81.3
5TPT,A,2.42,1,	d3umha_	69.444	180	55	0	15	194	1	180	1.18e-89	256
6D5X,A,2.40,1,	d3ci3a_	39.011	182	108	1	3	184	2	180	2.49e-41	133
5CER,B,2.48,2,	d4duia_	29.787	188	96	2	4	191	12	163	4.38e-17	70.1
5CER,B,2.48,2,	d4duia_	38.636	88	53	1	3	90	77	163	4.59e-08	45.4
5HLJ,A,2.41,1,	d2ed6a1	23.881	134	97	3	33	166	33	161	1.78e-09	49.3
5YZ1,A,1.97,1,	d1j5ua_	22.581	124	71	4	47	165	8	111	8.44e-04	32.7
6JF2,A,2.00,1,	d1wlga_	39.394	66	32	2	52	109	3	68	6.13e-07	43.1
6JF2,A,2.00,1,	d1wlga_	35.000	80	51	1	101	180	215	293	2.99e-05	38.1
5GY2,C,2.10,2,	d1io1a_	43.443	122	65	2	9	130	2	119	4.09e-25	95.1
5GY2,C,2.10,2,	d1io1a_	45.455	55	30	0	129	183	340	394	1.82e-07	44.7
6CVO,A,2.40,1,	d4egua_	28.261	92	61	2	18	105	16	106	4.33e-09	47.4
5LTU,A,2.23,1,	d2fvva1	85.075	134	20	0	8	141	1	134	6.15e-84	239
5GQQ,A,2.20,1,	d3r8ja_	100.000	178	0	0	1	178	2	179	3.59e-134	367
5HL6,A,1.85,1,	d3mmha_	45.333	150	78	3	18	165	9	156	5.96e-34	113
6HVM,A,2.00,1,	d2fb5a1	49.180	122	62	0	21	142	76	197	2.40e-36	120
4XJC,A,2.35,1,	d1euwa_	25.843	89	64	2	65	151	38	126	6.46e-04	33.1
5GYQ,A,2.10,1,	d2ghvc1	30.337	89	62	0	17	105	16	104	1.91e-12	57.4
6BJV,A,2.20,1,	d1r9fa_	89.344	122	10	1	26	147	2	120	2.95e-82	234
5ZIQ,A,1.50,1,	d3qm9a_	36.842	38	24	0	30	67	5	42	1.29e-04	35.0
6IVE,A,2.30,1,	d3kwda_	30.657	137	77	6	13	132	4	139	4.78e-12	55.8
5GKK,A,2.00,1,	d1t9ia_	29.825	57	40	0	7	63	11	67	0.003	31.2
5B7W,A,2.08,1,	d1in0a1	50.000	74	36	1	2	74	1	74	2.61e-21	78.2
5ZG9,A,2.04,1,	d4agha_	100.000	80	0	0	49	128	1	80	4.10e-58	171
6I28,A,1.65,1,	d3s4ea_	37.736	53	32	1	100	151	84	136	8.88e-08	43.9
4ZYE,A,1.85,1,	d3l00a2	37.179	78	46	2	85	159	5	82	9.70e-11	50.4
5J61,A,2.10,1,	d1jkea_	29.677	155	97	2	1	155	1	143	2.46e-24	87.4
5M0Y,B,1.50,1,	d2b59b2	45.263	95	47	2	11	102	4	96	1.39e-23	84.0
5M0Y,B,1.50,1,	d2vn6b_	38.889	36	22	0	128	163	27	62	7.66e-05	34.3
5UXX,A,2.45,1,	d1or7a2	32.540	126	75	2	35	153	50	172	4.16e-15	64.3
6MCJ,A,1.71,1,	d3mg3a1	33.108	148	97	2	4	149	12	159	9.03e-23	84.0
5YF4,A,1.90,1,	d1pi1a_	24.390	164	112	4	5	158	9	170	1.49e-10	52.0
5COL,A,2.25,1,	d3cjsb1	37.097	62	38	1	5	66	7	67	2.64e-09	46.2
5T5D,A,2.50,1,	d3eyea_	31.081	148	101	1	7	153	1	148	4.52e-18	71.2
5TTX,A,2.40,1,	d1cfza_	36.364	154	88	5	9	158	2	149	9.48e-22	81.3
5HY6,A,2.19,1,	d1x6oa1	51.515	66	28	1	19	84	2	63	1.51e-21	77.8
5ZBY,A,1.59,1,	d1cfza_	35.385	65	39	2	13	76	2	64	0.001	32.7
4S2V,A,1.70,1,	d2fvva1	24.107	112	73	3	4	104	6	116	4.52e-04	33.1
5D55,A,2.00,1,	d2axwa1	45.082	122	66	1	12	133	1	121	4.05e-35	114
6JMK,A,1.80,1,	d1rssa_	52.817	142	62	1	16	157	4	140	4.11e-50	152
5NL1,A,2.50,1,	d1sj7a1	100.000	148	0	0	9	156	1	148	1.00e-106	296
4Z0U,A,2.00,1,	d4g1qa1	29.323	133	76	6	7	139	442	556	1.04e-05	38.9
6FDG,A,1.30,1,	d3r87a_	25.000	120	83	4	8	123	9	125	2.98e-08	44.7
6HCD,A,1.90,1,	d3dkma_	84.615	13	2	0	13	25	1	13	0.004	29.6
5OY0,0,2.50,20	d1jb0l_	74.172	151	39	0	4	154	1	151	5.95e-80	228
6RA0,A,2.26,1,	d3ueja_	45.455	55	30	0	96	150	5	59	2.82e-14	58.9
5CFJ,A,1.25,1,	d2fvva1	32.000	50	34	0	31	80	26	75	0.006	30.0
6PX5,X,2.40,1,	d1i71a_	31.646	79	53	1	2	80	2	79	2.37e-10	49.3
6BU2,A,2.00,1,	d1nkia_	47.500	40	18	1	10	49	1	37	1.60e-04	34.3
6DXO,A,1.80,1,	d1or7a2	24.691	162	94	4	3	138	12	171	1.14e-06	40.8
5KU5,A,2.15,1,	d3ct6a1	31.373	51	34	1	16	65	41	91	0.010	29.3
5N4K,A,1.49,1,	d2geca1	41.860	86	44	3	61	142	44	127	4.16e-13	57.8
5IJA,A,1.82,1,	d1cfza_	26.712	146	99	3	1	141	1	143	1.14e-09	48.9
5X1O,A,1.90,1,	d1rg8a_	56.391	133	56	1	12	142	7	139	6.38e-50	151
4YSI,A,1.02,1,	d3ivva_	27.119	59	43	0	71	129	74	132	0.005	30.0
5IVU,A,2.42,1,	d4kefa_	50.000	138	63	1	3	140	2	133	2.98e-49	149
6FXD,A,1.45,1,	d1us0a_	35.135	37	24	0	7	43	241	277	0.005	30.8
5YRX,A,1.90,1,	d3f42a_	25.556	90	56	3	3	91	1	80	1.21e-04	33.9
5DZM,A,2.05,1,	d4g1qa1	96.124	129	5	0	4	132	428	556	4.77e-84	251
6AM3,A,1.53,1,	d1dk8a_	31.507	146	88	5	1	137	2	144	7.14e-17	67.4
5C8G,A,1.95,1,	d3jvla_	23.214	112	83	2	17	126	6	116	2.89e-09	46.6
5KP4,A,1.71,1,	d2rfra1	35.185	54	34	1	3	56	14	66	5.03e-04	32.7
5HDW,A,2.00,1,	d1xvsa_	35.537	121	72	2	10	130	8	122	1.01e-16	66.2
5IW9,A,2.47,1,	d2ia7a1	33.333	66	44	0	31	96	11	76	1.52e-09	47.0
4XPX,A,1.03,1,	d2mhra_	27.778	108	62	3	18	124	22	114	8.04e-07	40.0
5CM2,M,2.50,2,	d1f86a_	28.750	80	53	1	43	122	3	78	0.002	30.8
5EPW,A,1.50,1,	d2giba1	35.385	65	39	1	35	96	1	65	1.56e-09	46.6
6A3L,A,2.14,1,	d2ykza_	39.370	127	75	1	2	128	1	125	6.91e-29	97.4
5C35,A,2.40,1,	d3pkza_	98.387	124	2	0	1	124	1	124	7.86e-88	246
6BZ3,A,2.50,1,	d1k04a_	98.413	126	2	0	1	126	14	139	3.66e-88	247
6FCO,A,2.03,1,	d3t3la_	51.376	109	37	3	10	115	6	101	1.61e-31	103
6G13,A,1.97,1,	d2giba1	50.000	102	45	1	25	126	1	96	1.65e-28	95.1
4YL4,A,1.10,1,	d2ov0a_	40.000	70	36	3	16	81	28	95	3.22e-08	43.1
5XEF,A,2.00,1,	d1orja_	23.478	115	80	4	7	116	5	116	7.18e-04	32.0
6GMP,A,1.35,1,	d3ui4a_	33.333	63	35	2	62	118	34	95	5.77e-04	32.0
5A35,A,1.50,1,	d3klra_	27.273	99	52	3	26	107	15	110	1.06e-06	39.7
5XTA,A,2.00,1,	d1fn9a_	34.426	61	39	1	45	104	193	253	0.003	30.8
5K34,A,1.15,1,	d4duia_	34.247	73	43	4	14	85	14	82	0.006	29.6
6GHD,B,2.10,3,	d1ifra_	100.000	110	0	0	8	117	4	113	5.95e-82	230
5AEA,A,1.90,1,	d1u2ha_	30.137	73	47	4	23	94	26	95	0.002	30.4
6EDX,A,2.01,1,	d1kq6a_	33.333	81	46	3	26	98	24	104	8.50e-04	31.6
5CK9,A,1.90,1,	d1m1fa_	34.118	85	54	1	8	90	2	86	7.58e-13	55.1
5OAK,A,1.50,1,	d1r6ja_	34.091	44	29	0	35	78	27	70	0.005	28.9
5ZX1,A,2.31,1,	d1uz3a_	30.645	62	41	1	38	99	23	82	0.006	28.9
6C4V,A,1.90,1,	d1wuil_	30.769	52	27	1	58	109	126	168	0.007	29.6
4ZHB,A,1.30,1,	d4duia_	24.752	101	71	4	13	113	41	136	0.007	29.3
5CR8,A,2.05,1,	d1pfoa_	61.765	102	39	0	3	104	363	464	2.83e-44	144
5DLE,A,1.55,1,	d2r4qa1	43.689	103	54	2	13	113	1	101	5.82e-27	90.9
5L9N,A,1.90,1,	d4affa_	60.714	112	38	1	1	112	1	106	4.82e-41	127
5T9P,A,2.00,1,	d1l3ka1	25.000	56	42	0	13	68	9	64	6.66e-04	31.2
5CXM,A,1.70,1,	d3f6ya_	24.211	95	56	3	29	109	10	102	0.001	31.2
5VEI,A,1.33,1,	d2o9sa_	47.273	55	27	1	37	89	9	63	3.39e-15	60.1
6BL7,A,2.50,1,	d2dm9a1	34.000	50	33	0	54	103	24	73	0.006	29.3
5AUL,A,1.10,1,	d1lkka_	33.019	106	58	5	9	106	2	102	8.80e-06	36.6
5MFD,B,2.30,2,	d1c5ea_	100.000	90	0	0	3	92	6	95	3.16e-61	177
6GQ8,A,1.90,1,	d3qzba_	40.179	112	56	3	9	109	16	127	2.94e-26	90.1
5K79,A,1.60,1,	d3czza_	42.991	107	54	3	2	108	2	101	8.70e-23	80.1
6I0I,A,1.45,1,	d2sici_	50.000	108	53	1	1	108	1	107	7.35e-35	110
5KO4,A,1.44,1,	d3jvla_	37.143	70	44	0	34	103	44	113	1.69e-10	48.9
5V8Z,A,2.11,1,	d2c0ga1	43.103	58	32	1	40	97	42	98	1.58e-07	40.8
5KAZ,A,1.70,1,	d1lkka_	30.476	105	62	3	4	102	5	104	4.39e-11	50.1
6B4A,A,2.00,1,	d1mg4a_	31.579	76	47	3	17	87	8	83	1.46e-07	40.8
6J6Y,A,2.15,1,	d1u2ha_	24.390	82	62	0	20	101	13	94	0.003	29.6
4YJM,A,1.95,1,	d3dnja_	40.000	80	48	0	23	102	1	80	1.92e-17	65.9
6BUS,1,1.90,1,	d2bopa_	100.000	85	0	0	19	103	1	85	2.09e-63	182
6H4L,A,1.60,1,	d1u2ha_	26.582	79	57	1	23	100	18	96	7.17e-05	33.9
5WBH,A,1.75,1,	d4drib_	100.000	88	0	0	10	97	9	96	3.55e-65	187
5AIM,A,1.40,1,	d1k92a2	30.667	75	44	3	1	70	10	81	0.001	31.2
5GY6,A,1.50,1,	d3agna_	41.509	106	49	4	6	98	8	113	7.50e-18	67.8
5TDY,B,2.11,2,	d4fhrb_	31.250	96	56	3	13	98	20	115	0.009	28.5
4Z9E,A,2.49,1,	d2bkya_	47.126	87	44	2	5	89	2	88	8.80e-26	87.0
6AL9,A,2.30,1,	d2d8da1	31.169	77	51	1	9	83	3	79	6.34e-07	38.5
6IUF,A,2.05,1,	d1m15a1	25.532	47	34	1	15	60	22	68	0.006	28.5
5FC9,A,1.60,1,	d2ov0a_	32.143	84	53	3	12	94	24	104	3.00e-11	50.4
5IZN,A,2.35,1,	d1dfup_	59.091	88	35	1	8	94	6	93	3.40e-37	115
5O8W,B,1.67,2,	d1f60b_	100.000	90	0	0	5	94	1	90	1.17e-63	182
5IKC,M,2.06,3,	d1mg4a_	80.899	89	17	0	2	90	3	91	4.33e-51	150
5XM3,B,1.70,2,	d1w6sb_	74.242	66	17	0	25	90	1	66	5.81e-34	106
5F22,A,2.15,1,	d2ahma1	100.000	73	0	0	6	78	1	73	1.08e-48	144
6AEM,A,1.27,1,	d1l0qa1	43.243	37	21	0	37	73	35	71	6.93e-07	38.5
5CZD,B,2.34,2,	d1t8ka_	45.714	35	19	0	32	66	29	63	0.001	29.6
5DMB,D,2.30,2,	d2btia_	52.727	55	26	0	3	57	3	57	1.75e-20	72.0
5HT7,A,1.86,1,	d4iaua_	30.000	60	32	3	31	81	102	160	0.001	30.4
6B0S,C,1.95,3,	d1lsla1	44.828	29	14	1	29	57	11	37	4.79e-04	30.0
6IN7,A,1.96,1,	d1or7c_	37.313	67	38	2	8	73	3	66	8.63e-07	37.4
6JZA,A,2.30,1,	d1r0ri_	31.707	41	28	0	39	79	11	51	0.003	28.1
5EKI,A,1.90,1,	d3tn2a_	40.625	64	34	2	5	68	8	67	1.08e-11	50.1
5FFN,I,1.80,2,	d1vbwa_	35.294	68	44	0	5	72	1	68	1.20e-13	54.7
5IN1,A,1.40,1,	d3m9qa_	34.177	79	42	2	3	71	8	86	9.11e-08	40.0
5J6X,A,2.49,1,	d1xmka1	27.419	62	42	2	12	72	5	64	6.61e-04	29.6
6EXZ,A,1.30,1,	d1oaia_	26.316	57	40	1	17	71	3	59	4.70e-04	30.0
6CSL,A,1.92,1,	d2cs7a1	48.571	35	18	0	20	54	3	37	2.74e-09	43.1
5DAE,A,1.40,1,	d1r0ri_	57.143	21	9	0	6	26	10	30	0.004	26.9
5UKL,G,2.15,3,	d3v5wg_	100.000	57	0	0	1	57	1	57	3.74e-38	115
6ATU,A,2.40,1,	d2z7fi_	51.111	45	22	0	14	58	3	47	1.21e-10	45.8
5D7U,A,1.50,1,	d4fw1a2	48.780	41	19	2	16	55	12	51	7.25e-07	36.6
6EJP,A,2.48,1,	d2jlia_	100.000	24	0	0	35	58	1	24	1.45e-12	52.0
5BUM,A,2.50,1,	d4a1ia1	39.535	43	25	1	6	48	5	46	0.001	29.3
